epoch,batch_nll,train_nll,validation_nll,grad_norm
60.0,133.0562622197777,132.00641457159531,181.51609034088565,34.98820688580495
61.0,132.58353714317295,131.7858733502136,181.65344076418833,35.5275365636371
62.0,132.36416012232274,131.24749698484672,181.18863339953617,35.96355073716163
63.0,131.8544715322878,130.86801291695787,181.63652568254625,36.685343559095834
64.0,131.35703425609685,130.414084695728,181.07898410998888,35.245556233856156
65.0,131.39070496870212,129.9799436207744,181.15406208776514,35.77239241221893
66.0,130.3152529381711,129.61368680456906,180.54536299968504,34.68093700017026
67.0,130.7224998173972,129.24204286705609,180.83887813713136,35.80493376373683
68.0,130.38762347837735,128.92832420042572,180.68294491525032,35.93390199422527
69.0,130.06865510991645,128.39391204775563,180.20468903050588,37.79317898677847
70.0,129.13830673789792,128.0365599032312,180.36516698548513,35.00945168122954
71.0,129.0841156016678,127.72969402879642,180.24372632442126,35.8560077774887
72.0,128.50710350643814,127.22737805922198,179.72885514554704,38.50691317556611
73.0,128.31485798237318,127.00519961571483,180.37637545973874,35.479438510925114
74.0,127.28661117284028,126.5143453681705,179.50050126634036,36.18648309825334
75.0,127.54772163323032,126.14703526969272,179.49483260394373,35.913399120015185
76.0,127.01624727228389,125.83039778590823,179.57893776631767,37.58903397582536
77.0,126.8923625700194,125.55481610691658,179.58837259248992,38.019624108555824
78.0,126.55893477604056,125.29874560086338,179.52620982519568,36.605825380811694
79.0,125.77636376060634,124.92133913954956,179.77695237112485,36.01336348767298
80.0,125.3031546479255,124.5568424351365,179.19888990259324,36.8022663921385
81.0,125.46675188691202,124.06664176564887,179.0752264816827,36.34538662035088
82.0,125.3812767769778,123.75419966221268,179.05311523875272,36.751536195589054
83.0,124.6940441146575,123.53657785858641,179.20430364693286,35.65463273080743
84.0,124.31948459506202,123.18878805365597,179.3954091478974,36.15269402855449
85.0,124.75122342711818,122.82476756910039,179.019385154339,37.94063751194023
86.0,123.9117258118059,122.49551376616999,179.13796082836555,35.621130377172996
87.0,123.63202950926946,122.19822774375511,178.87751488972043,36.25715179005398
88.0,123.03212475426642,121.86707595408922,179.21003595812218,37.274194721410225
89.0,123.15122198631164,121.64458302067462,178.86906998378228,36.60592560637595
90.0,122.32108951231585,121.24440483109704,179.00136836275024,36.75319411855744
91.0,121.91249899899688,121.10536288903566,179.23347584460373,36.91688837174177
92.0,122.07585986968529,120.77631290160146,179.0355591058283,38.039508873650654
93.0,121.98760894893901,120.53186462316891,179.04304589159568,37.715210537432185
94.0,121.49857286528682,120.17972350797444,179.1306960900881,38.73677761804918
95.0,120.37368856374579,120.08584665461316,179.21512390112062,39.7118938073616
96.0,120.57091483119237,119.67711963639033,179.12872105541862,37.838305126975946
97.0,120.60200294891919,119.34885907284198,179.00597033597595,37.76963590762171
98.0,120.00887042161817,119.05648192557335,179.43812653287065,37.36690257707834
99.0,119.73350752596589,118.88957940360451,179.46692252982533,37.88194112770482
100.0,119.7586714590745,118.5292448586913,179.53463367189283,40.773116602488436
101.0,119.55654039999033,118.28265816809001,179.0298124685764,37.89968790216857
102.0,119.19260891478271,118.09939639701017,179.9283230851353,39.84221362322189
103.0,118.6523963244784,117.70456011204863,179.1271490319765,39.22125106882656
104.0,118.70162290566861,117.5259265480091,179.68181905983587,38.36743193886322
105.0,118.30069729165518,117.19397677549402,179.6470183346809,38.31949847676149
106.0,117.42893806901759,117.00463117046866,179.5054009935006,39.16552083814431
107.0,117.83200795137466,116.69556331554007,179.9411889399534,39.725859922661655
108.0,117.3170338559978,116.34571345112656,179.82543411577262,40.19940662158965
109.0,117.62740381328607,116.16930996900948,180.12879175856514,38.218998535258564
110.0,117.29270712576893,115.87193797362467,180.0168681291929,38.92630507378043
111.0,116.55854358533152,115.68238134445488,180.03474131169986,39.085293562644765
112.0,117.35829652715333,115.50594915108772,180.4134754396025,38.871484966548586
113.0,116.22131897077588,115.14934732436929,180.35496051557945,42.57850894543485
114.0,116.40813413589767,114.87980176476489,180.33747247611885,39.01344185686405
115.0,115.8706239180478,114.87174473685661,181.36391460760237,39.721667381588034
116.0,115.55532717512548,114.42160889011994,180.66898729876726,42.609328074592085
117.0,115.57932028028661,114.25164182683868,180.75570613552233,40.71582412174808
118.0,115.2604169719489,114.00029722673898,181.26047742426996,41.597210166353406
119.0,115.40192048910619,113.67647646577055,180.89102399126423,39.286485229000924
120.0,114.17935058820285,113.41651055036498,181.54331652595857,39.62649812984879
121.0,114.28797338473298,113.18542370738487,181.3377389584714,39.70677567606429
122.0,114.00640304009912,112.91295958051641,181.49275435639964,39.88587622656324
123.0,113.81985422872783,112.66726597508496,181.2177833780134,42.53474942162481
124.0,113.77674428788262,112.40601236576249,182.0084383868741,41.087782248708194
125.0,114.4925098829113,112.24590680468565,182.27065860644916,41.52425910242745
126.0,113.5486432601778,111.99135383928434,182.2228426338636,40.411059653033945
127.0,113.05083476838588,111.73199204387676,182.328245067894,40.712557163759264
128.0,112.25905370967192,111.55217851443456,182.5121075747528,42.36579924677314
129.0,112.82906010261975,111.33226285268846,182.4884912005173,41.843311302738464
130.0,112.72999977839591,110.91105718842746,182.74826176700023,43.48479043135599
131.0,111.9978015655281,110.81485349312162,183.04677408378316,41.22184951943454
132.0,112.0059402383632,110.58230594590147,183.31008136749566,42.74612038058589
133.0,111.63319335111518,110.32075588230045,183.50834283940299,41.58745405827638
134.0,111.05528935701611,110.07748313799499,183.2454009429715,42.295030752468584
135.0,111.26293480179599,109.91073744041276,183.84430581842952,42.41010875069808
136.0,111.39911739899091,109.5533064024318,184.28276712383413,42.630324002515984
137.0,110.87162476107191,109.43435548045483,184.25845200316348,43.27313161313093
138.0,110.18655717083963,109.07627118691504,184.1432073853936,42.54986646926217
139.0,109.67676737613763,109.0853254315233,184.98322473299316,46.18124739212355
140.0,110.0289391632225,108.73639302581043,184.43126210654844,46.781846584565116
141.0,110.03317483367121,108.39769067346178,184.56223429363823,42.487653164878004
142.0,109.3855264757207,108.21802654349045,185.22560278182758,42.44400742067672
143.0,108.7995771072309,107.96439161936775,185.94855339857494,44.07997200322164
144.0,108.77996537574703,107.84025821882203,186.0760607397605,44.46128629078294
145.0,109.02720398428687,107.58406151733617,185.64421608556395,44.467039340935834
146.0,108.68422470348969,107.34972313634694,186.1470917144294,45.01823690768412
147.0,108.45326681648332,107.04373304161226,186.28298828392704,44.332778386426334
148.0,108.03593545826762,106.72365362941619,186.81108242553853,45.73151894580588
149.0,107.48080680310719,106.62452309041112,187.98404198834837,44.905285729422495
150.0,107.54303784861688,106.2556747809771,187.49480138898608,47.32184154097251
151.0,107.16448193187834,106.14841112642878,187.7050610637353,45.708002701366524
152.0,106.23670771783432,105.77303046192846,187.89237590511024,46.68515924190449
153.0,106.759107191765,105.68630775280332,187.83709498802085,45.00989006334839
154.0,106.9892135574369,105.46411120969584,188.27202408570562,46.03061437217546
155.0,106.7070291118453,105.28922547235976,188.34891367553067,44.4403559754024
156.0,105.94984638739837,105.02466903305293,189.75608688227584,45.43384004587419
157.0,106.15960539064403,104.6737108827978,189.72055361264552,46.47129882730309
158.0,105.64255755223917,104.45970074071052,189.05413130438944,44.87517967916334
159.0,105.55702642987987,104.26733041491859,189.52091638084786,44.713334548531854
160.0,105.27217500160118,104.00412470165003,190.2704172309639,45.032776354695876
161.0,104.76409327739793,103.7959141763732,190.3584895367949,47.12669706760476
162.0,104.29077759093802,103.47249486860932,190.3463515913032,48.35557945229514
163.0,104.90939254252594,103.36784779212502,191.12075861098148,46.76545542831661
164.0,104.52914334974969,103.13573296843927,192.56631676268157,46.759514982016206
165.0,104.59425854522267,102.80721421080997,191.5027029398377,47.4571888221726
166.0,103.79121623671593,102.54576317761988,193.2625336921116,47.04294118913161
167.0,104.0276596637859,102.44860127534268,191.7550175990118,46.76732407802032
168.0,103.8092798637422,102.1212904283916,193.23669032091232,47.04323784879202
169.0,102.68803854507166,101.82818395154578,193.47357729241963,48.58907554020436
170.0,102.74237528200028,101.5926820344066,193.88439528910166,47.32888534683791
171.0,102.94832215226566,101.32756548179492,194.0374764031935,46.42002714955232
172.0,102.00334794109675,101.05552837642227,195.24509594979938,47.70177080873191
173.0,102.17258134532236,100.87888985784348,194.87324224486446,49.015274683912224
174.0,102.11480628464611,100.83829346375497,195.70448707228084,47.87832045577955
175.0,101.47467394165129,100.34077641237508,195.94291745129533,53.31140849484169
176.0,101.78693262296484,100.1024840788298,196.87630303252894,48.716148315889974
177.0,101.39902227894828,100.01079651745232,197.84574085795137,48.585630540926914
178.0,100.66805639041065,99.87997298311589,197.13655946049417,48.14762764281151
179.0,100.72436168144336,99.48222498912519,198.72266754932096,49.84339925701295
180.0,100.99981596400961,99.3461106690755,198.76108047801964,50.12033362197049
181.0,100.07721062387316,98.98104893116734,200.74773404100725,52.0165762586343
182.0,99.89548186509819,98.69654875569215,199.23329532968071,50.48747515783309
183.0,100.25879450218244,98.52618616297886,200.4700572095096,49.17389124280466
184.0,99.27506119959723,98.22965018355254,200.84488235540869,50.093058975864004
185.0,99.71831229272588,97.95247239082137,201.92455997108658,52.2931249264665
186.0,99.10771229321978,97.75616767621933,202.2704330188575,51.16764798159601
187.0,98.89472876163813,97.66545828825554,201.4644892343596,50.760403661860785
188.0,98.5480998911136,97.49135781988025,203.95056987951662,54.77385151558319
189.0,98.49105908521206,97.13981196881046,204.46530836060737,53.72980414250161
190.0,98.19549633946484,96.96524234609029,204.1374408518613,54.281214146571
191.0,98.1633819193069,96.60170912263709,203.92359332750644,54.92275207550635
192.0,97.63244729782996,96.55694807797391,206.02545719574118,51.61037200288622
193.0,97.7170583157166,96.20625484936826,207.28217482014563,56.30197681967955
194.0,96.71329151431976,96.09184500791298,207.89080296661507,51.6818339593756
195.0,96.80385764511291,95.76741724128266,208.4903935364282,55.41883457886483
196.0,96.6147765208633,95.49505469444422,208.84456659592735,55.05756001769591
197.0,96.60153837018171,95.42864014225816,209.16116626875385,54.08488956276683
198.0,96.4021062040961,95.01876823551972,210.09990271510782,58.23526319930322
199.0,96.08653051422799,94.80817126322135,209.56075098767832,54.46238660409406
200.0,95.91870022402767,94.59797377875145,211.54068683828046,53.772848083177635
201.0,95.46840785177909,94.39403265641596,210.9009974209555,52.71653775899038
202.0,96.08531305153896,94.26354917363253,211.12541628542968,55.8738294165845
203.0,95.1333657376264,93.854914839832,212.19506109281127,58.520710851439844
204.0,95.15582520075444,93.92677636680409,213.56610964489266,57.816562392833376
205.0,94.60865384670005,93.40385089901199,215.67223853281672,60.92440654565373
206.0,94.78288659624484,93.13577546396712,215.46360526425823,56.28169065720074
207.0,93.74464830339721,93.04637619883206,216.25441059003998,56.64607408779899
208.0,94.24946519965948,92.6997144844869,216.02429228835737,55.890661850584785
209.0,93.75734798903133,92.48365574157467,216.49330348925332,55.410084440107084
210.0,94.04127822265431,92.32745294072508,218.8979559912154,56.21610651340759
211.0,93.27069925806535,92.22644551144417,218.60625195949578,54.91166400601374
212.0,92.7095476658837,91.80574117764024,218.49898485565623,56.85247418136957
213.0,93.39227680345019,91.55314688585099,221.10970385296403,58.34063038248246
214.0,92.774829882669,91.49079271203435,221.0999534100409,56.84825217404043
215.0,92.67879586462685,91.27213608683103,220.61057836982803,58.57649467748995
216.0,92.51033502588749,90.98588355256162,222.56236881896922,58.462191351560804
217.0,91.95890284530171,90.94657711517593,224.7752828826146,59.50536209725858
218.0,91.58765750294516,90.55466315901644,223.80382189704932,63.36455670839583
219.0,92.13701786425142,90.30195232377537,227.41261858833806,59.79788413902774
220.0,91.44936487872558,90.17402349208375,225.17812080303645,61.527712187323104
221.0,91.27919013477671,89.94415524204159,225.95687715807134,60.67729866421703
222.0,91.23805299810212,89.59167598538298,228.5047316179188,60.71765495022919
223.0,91.06033881060242,89.47030411392255,229.57005940944347,62.47753503129631
224.0,90.63846179581006,89.24907424618848,231.01493788725907,63.205475663779964
225.0,90.48437968575584,88.9811983736628,229.99228070493052,60.177756731663955
226.0,90.25995670624971,88.84139164305483,233.2247474341144,62.322669884012974
227.0,89.59862148724221,88.48354200275145,232.36096724492745,61.9042391807658
228.0,90.34437307598787,88.43173605964495,233.55331641217882,60.83261661822049
229.0,89.51817885669394,87.9978626704401,234.63359967347787,62.1584267330624
230.0,89.46763091456249,87.82944606428005,235.05388189756692,60.840710711131806
231.0,88.99365292678517,87.70518444823973,237.93151090103527,62.357567328927225
232.0,89.26074535662244,87.44597870522776,236.25016562405585,62.301422997527425
233.0,89.36768488295442,87.48929238784817,236.2135944860366,61.94935700677487
234.0,88.17684466841524,86.99958615631601,241.46621393902254,66.941535194729
235.0,88.47517266913675,86.77019954363475,240.77097222743362,69.97758244696675
236.0,88.02610806839121,86.53482392438424,240.69318197108586,68.25652899877346
237.0,87.63350883598163,86.65691821566203,245.97409555140482,63.823475258096174
238.0,87.55118479702902,86.15766490068377,242.79652090094922,65.36127043445335
239.0,87.35568602976105,86.02110133014867,243.0346442636456,63.20985963530477
240.0,87.11605784720777,85.85800577271168,243.90249717742537,63.79653442681058
241.0,87.08702910885424,85.47728320800638,245.04345926942136,66.48678624748791
242.0,87.34086696042013,85.31760840237784,247.5010055545679,68.64647836927695
243.0,86.57023776664244,85.0875110364757,248.46034298229608,65.67092066402127
244.0,86.4407573281778,84.88532164881886,249.95247009103522,66.2780488674708
245.0,86.60097483426264,84.88670569544256,250.14578094287472,67.47601099968985
246.0,86.0807141946397,84.45963310557381,253.4674550623565,68.89138774676118
247.0,85.40756102640205,84.32094644481974,253.1497904375776,69.06376532785018
248.0,85.44810295443344,83.99538747143777,252.8799653694354,65.67917242070052
249.0,85.87761638708646,83.9050246768583,252.68524680944907,67.76664748265641
250.0,84.79939356698016,83.58930596491425,255.92819695717535,70.97151412319383
251.0,84.82588824684507,83.28198475514895,256.4466630505244,70.10656875098066
252.0,84.67049979293478,83.22628196386867,258.05364673668413,66.95669103049144
253.0,84.11893480841665,83.07598810149666,260.7177209900538,69.02557510101485
254.0,84.00191659526493,83.07673514792104,261.1043022807424,72.99673552014113
255.0,83.87651975947205,82.5472911610852,260.90092331507964,72.67424212815516
256.0,84.14691385759156,82.3225558792676,263.0146896088549,70.62416687624368
257.0,83.54456858837776,82.22802083256151,262.05254329725943,70.52805811250282
258.0,83.0006718070131,81.91602084547463,265.1768285099235,70.68887755751312
259.0,83.23401138688938,81.92432644591887,268.37475847307496,69.0217713857916
260.0,83.07409766456983,81.7459999640992,268.7519149986856,72.52521220623598
261.0,82.91527844232834,81.42518030707713,270.3127945902795,70.82236743175177
262.0,82.29042020847116,81.41212025417899,269.47389129158245,69.30396365800499
263.0,82.29189141834873,81.15350476004706,275.46502846417883,77.6693964567112
264.0,82.27373972728704,80.87451438161044,272.71523864093336,77.64422495594337
265.0,81.9576108710772,80.55996467970728,274.3673882323145,74.80880603101721
266.0,81.68749267602708,80.47895141203148,274.6975313937801,75.6260942356844
267.0,81.66044783309869,80.24326177233254,275.3495349418431,76.50456840634907
268.0,81.20220620854498,79.86498682514399,276.16700531161894,77.58153672859336
269.0,81.53284652275059,79.93666231205704,278.765731172538,78.44516662463516
270.0,81.03837435017435,79.87381460946717,282.25206467998873,80.93540537384126
271.0,80.47253148477299,79.41992768450875,286.1425128648753,78.59042741903016
272.0,81.28970085179492,79.27891401495931,283.9758821887961,75.56466023177609
273.0,80.57291871369914,79.24436193728205,283.4100738538016,77.42515602761918
274.0,80.5852358726535,79.03243120118942,282.2232791752391,78.22234724069179
275.0,80.25508578457996,78.73756552775396,288.3014219569945,82.09561252306378
276.0,79.99045635544084,78.60672777155045,288.00265167848687,77.82393752577858
277.0,79.88802191356947,78.4681523834856,291.75337621628904,77.68924554544745
278.0,79.59663252814184,78.24070807318947,288.68451417897035,77.45620048616287
279.0,79.73568084110153,78.08068831680897,292.27096178712793,79.49755557756298
280.0,79.31507117848678,77.71364011983535,295.12242364119913,80.33151925836009
281.0,78.86615857074156,77.58172866744094,299.29900438840247,83.55564496025595
282.0,79.02989702607111,77.47480221504169,293.9814661762998,79.3097824712502
283.0,78.60946830354615,77.11306636039495,299.34460693319636,85.19257213033418
284.0,78.41025829720158,77.21926103666166,301.0838218117712,78.83541380267889
285.0,77.99016380894912,76.82339862740972,301.7502959100232,83.4282827018759
286.0,78.18536820523761,76.76031126692735,304.01939048171005,79.72533885866983
287.0,77.95354961134474,76.47235741876129,305.3639598980374,82.11577857660133
288.0,78.16077304131522,76.59167196707509,304.9447053964682,86.8105506481676
289.0,76.58419690958036,76.21119023457959,308.3675517432716,91.16251287116154
