epoch,batch_nll,train_nll,validation_nll,grad_norm
72.0,130.42399105055006,129.39292912727777,143.09018508378014,35.1652392822194
73.0,130.5175378589806,129.0939022567723,142.8895768083553,34.59380197914063
74.0,130.04994186048717,128.72389768230812,142.73760514117515,35.18686888185605
75.0,129.09337760448113,128.1738533851346,142.2180014561905,34.60827781731401
76.0,128.8091622737031,127.98561193201907,142.31856099700974,34.96145544824506
77.0,128.90766185381108,127.48722479504141,141.82387311926965,34.887848134440816
78.0,128.15325497460566,127.21157414720062,141.9271490794142,34.54397086546881
79.0,128.13658797895667,126.8313465567784,141.32931158896622,36.77513431421295
80.0,127.23880067562249,126.45744782761807,141.40626771552326,36.67713272866718
81.0,127.26764854901467,126.07040683722714,140.89171672209918,35.71350600876203
82.0,126.64592114718214,125.73914328729212,141.01808131472504,35.67357462961912
83.0,126.5055282437402,125.3691065693002,140.59996857528634,35.31127174546859
84.0,126.21451540615287,125.10305582436105,140.3333582216904,34.5728180751582
85.0,125.59854319193619,124.74596354991588,140.57407405843014,35.40321614513252
86.0,125.17108352075437,124.37896469174235,140.16821263908338,37.221895700777885
87.0,125.63188093733694,124.08308427317937,140.17665407983398,37.0726825988093
88.0,124.4969585805462,123.83856148654884,140.18053810408907,35.5576068449508
89.0,124.52244199136251,123.48645151204344,139.8653316930575,37.07357268593878
90.0,124.53068407222976,123.12135304102065,139.908125278354,36.24898400270795
91.0,123.9190065518964,122.91950092652462,139.52615122213825,36.443443974643756
92.0,123.45478819419291,122.41192430754039,139.42535589817214,37.756449217238625
93.0,123.83117693705617,122.47432856747471,139.45818276029087,38.479402030835786
94.0,123.26263142083079,121.82227345538794,139.36359550828703,38.30024114562368
95.0,123.26317511041387,121.68161722294579,139.031497891989,37.1318905803927
96.0,122.3791371965841,121.33737639243384,139.07755961224376,36.73680954351856
97.0,122.34198234173326,121.10423731414073,139.01746339113245,36.927424523725364
98.0,121.81811282772605,120.80347834179561,138.96057998426107,37.89566341268024
99.0,121.5522021405447,120.55443693582102,138.72216478273307,37.13233182679134
100.0,121.11488459506599,120.29904043386594,138.69008353510668,38.417839870945315
101.0,121.4748862054619,119.93855959077615,138.55282206612983,36.74678388656103
102.0,120.5614654167714,119.65003758245491,138.5939851359186,38.81490591374068
103.0,120.80559335431563,119.3413717198303,138.63937932326147,36.465131240924
104.0,120.64982379555798,119.06045559836411,138.17909492205877,38.683298982576424
105.0,119.65790260050562,118.8767775800213,138.30128775459175,38.64044189269558
106.0,119.60363989487885,118.56107305051523,138.1641877393372,38.20381521470689
107.0,119.3748241891235,118.3384437421631,138.2390618671287,36.954084128044705
108.0,119.50073868744965,117.96974789549148,138.15613926317775,36.99352872240206
109.0,118.92461842283461,117.75493009925188,138.25196438008635,37.050363497859536
110.0,118.4349054532922,117.59444978250444,138.07781952139516,37.627805649837256
111.0,118.37963226417716,117.21551605232779,137.93557984949703,42.24562809050035
112.0,117.87254929960108,116.95611798030751,138.0757513282181,36.85832445589605
113.0,117.89405847135309,116.69355575747502,137.96414780371825,37.859053080725715
114.0,117.39034974193997,116.39232300791585,137.9021979463422,37.539631612915315
115.0,117.52348418860805,116.14419276967267,138.06049146160615,38.47215319005439
116.0,116.74164634193929,115.80509424284722,137.72611874621307,38.28664382235244
117.0,116.82318256172289,115.6270272211954,137.88390620872715,37.76989874984704
118.0,116.27225738656222,115.4359000133966,137.76414405866808,39.927240156219234
119.0,116.36730220177668,115.04325875735634,137.83469659203516,39.9208648644255
120.0,115.69961984169807,114.81797019452745,137.94581481526788,37.754522045428814
121.0,116.21498173905644,114.59568723559538,137.72824948163426,38.90998104452726
122.0,115.4586981554449,114.31704197715875,137.73134355372332,39.23053289132838
123.0,115.4019871785673,113.9982216231113,137.68694734646385,38.523997145752766
124.0,115.08851412131409,113.8150653614541,138.0324620734826,39.00770585712027
125.0,114.31894254935959,113.52686599269792,137.93012095981982,40.59168908985444
126.0,114.79520011524265,113.3721810566203,138.05177134684374,39.12042257642781
127.0,114.09944463866873,113.04308669710223,137.81714661656653,40.35786588035964
128.0,114.0548396611211,112.74713017930829,137.93490222522337,40.710131816050215
129.0,113.80984897943985,112.49039562911324,137.9938856475378,40.66514443900533
130.0,113.62051419886366,112.33414848884084,138.08436418033966,40.38542428586821
131.0,113.496720606559,112.05988298347211,137.9596711304273,40.08250322013444
132.0,113.39800014912826,111.77297892613319,138.384195124329,39.96678281814908
133.0,112.73845619231557,111.55120242347417,138.50230300059616,40.472427752198456
134.0,112.55127893330717,111.40200343163569,138.45630446921277,39.821218763363426
135.0,112.5148268847536,111.14942002815367,138.67694374391488,43.03777294640444
136.0,111.73104603351065,110.84788771084663,138.43791132149576,41.477175667867385
137.0,111.46446948512529,110.47125396036628,138.54193026980187,42.13628378300499
138.0,111.43807830988686,110.280837793095,138.55686668637077,40.378345686307
139.0,111.32949877436972,110.10107401005769,138.7561517001003,41.65736276102593
140.0,110.97287084229008,109.79403482127606,139.00939286402644,41.55576906139437
141.0,110.84072055223488,109.5828804265869,138.79737422627807,40.47836800745321
142.0,110.67190237181003,109.33008636730428,139.4928044352832,40.17733815535717
143.0,110.23748889711953,109.07427951685551,139.039103805423,40.71142738633325
144.0,109.27023472235321,108.87519329045195,139.43580410577323,40.361409205057555
145.0,109.93642307458258,108.70455888486211,139.45619361950008,41.45477398338023
146.0,109.71392047315773,108.35554667702473,139.87898215376015,42.53553191498584
147.0,109.38643846277795,108.0252506759413,139.6483863992567,41.274555020711134
148.0,108.98556485581062,107.77475486174879,140.11686990695162,41.34796052669569
149.0,109.25484083532547,107.52662961758952,140.05983282205267,42.02568558119874
150.0,108.62741659039152,107.29399719706718,140.3059630303845,41.809386940857195
151.0,108.38121396718581,107.02177532546754,140.34906062188512,41.91706048681446
152.0,108.0946141047099,106.8125269083285,140.33432522358606,43.08495285404405
153.0,107.97764007348081,106.57332144149441,141.1046732518933,44.15274353254225
154.0,107.4006731085687,106.57868283262414,140.91809545954632,44.63313484338992
155.0,107.19365353969532,106.25371759697128,141.33429310744668,45.79749609850744
156.0,107.17089770975775,105.86086347437626,141.40234161616192,43.76071431676909
157.0,106.92817340196252,105.75892118103963,141.80436571669844,43.56782395682689
158.0,106.68507748161173,105.40635375154126,141.6666454832562,43.795482860671456
159.0,106.33960894093057,105.1944110366973,142.12043861745641,43.42791942720796
160.0,105.8639833251571,104.90180398978484,142.29930978157077,43.677087388559556
161.0,106.3309125329738,104.69288146670996,142.10207154584768,43.683360626147596
162.0,105.9645438178958,104.60093431933865,143.01077114545697,45.36977484387323
163.0,105.26776437259781,104.07136437573523,142.97973492573504,49.73542871096633
164.0,105.18516360269558,103.95563304521289,142.9755237470124,44.31290749041636
165.0,104.82466275720093,103.69678953885449,142.94116113837651,45.39917489780229
166.0,104.62491432825064,103.54050929321801,143.83435261606945,46.67310333687184
167.0,104.22140618173579,103.22833275270015,144.01676686202975,45.41280612808727
168.0,104.25377771600635,103.00961773637434,144.13405324987042,44.45833781945444
169.0,104.24326518268295,102.71737337692878,143.85604022638577,45.825515772583095
170.0,103.98620150780478,102.4915446656774,144.33563508281608,44.18433700237722
171.0,103.85839890063697,102.4033775879489,145.1200920950196,45.26287765739406
172.0,102.8824903986486,101.9061324355824,145.9130649091107,46.33558113269021
173.0,102.89350242579197,101.68561309039735,145.8659199538513,45.561752369895444
174.0,102.24491685663695,101.52406955882869,146.0294414043728,45.49264701658943
175.0,102.3589704481826,101.30284372725924,145.98573020827064,48.9549575471256
176.0,102.47647779049946,101.0336573726823,146.6877126323251,51.20358877715068
177.0,101.93616699635926,100.73464137737203,146.5747763972855,48.5987650958784
178.0,101.98942939198977,100.66197041020493,146.8594997646884,47.52668646314759
179.0,101.64400878007042,100.27978303875399,147.6362965163966,47.30995879897342
180.0,101.07886326772868,100.25418498669421,147.7734853408941,46.83054564312511
181.0,101.26375659316585,99.89229367637903,148.7833114026464,52.5213110151777
182.0,100.61380850238386,99.56275724139081,148.68033527598527,48.910185710725
183.0,100.8980307487554,99.3256334938664,149.68550862572562,47.24600715547576
184.0,99.98782595996771,99.10446474868014,149.09289866710324,47.779602983441706
185.0,99.95642122240818,98.70012096904051,150.0754772403267,52.348043130978866
186.0,99.75898173784414,98.60623072725652,150.22763674574867,48.57469760634006
187.0,99.78911513312205,98.34591547114118,150.52687577821973,48.35121379645365
188.0,99.58436045533129,98.03223672176833,150.90894571603346,49.92982997828792
189.0,99.15985092120788,97.80817114621273,151.4414460631095,49.1828562403924
190.0,98.87382610794197,97.59587690378494,152.30715362028155,48.754801361129154
191.0,98.42126272672544,97.29702324631185,152.42976568575165,50.098658077686125
192.0,98.34658604598123,97.15312317528335,152.76913121866647,49.036224019487626
193.0,98.45507364830019,96.90312190761725,153.66252965592548,49.18898615463425
194.0,97.73889471281696,96.66888126235403,153.86061714213392,51.48947042371442
195.0,97.24813777271545,96.44550435616584,154.42879713448644,49.93085216456575
196.0,97.56846124158994,96.23447356845499,153.82057880512068,50.55412156053404
197.0,97.2369076718259,95.88961415805859,154.70813540908847,51.83372825642735
198.0,97.02016005754238,95.58471146870619,155.92208348651883,52.91485561028631
199.0,96.75876592860548,95.34775963118528,156.41920453829303,53.72607789009283
200.0,96.47850414581086,95.13417881841644,157.2482724471398,51.07018008951241
201.0,95.86087613453186,94.86166978286327,156.57727460111303,52.11880065389375
202.0,95.68170160444697,94.55980467455859,157.91924169271195,51.26892624903937
203.0,95.90850250121491,94.43520361222521,157.77079242358715,52.02454377171395
204.0,95.4392724935146,94.19635643691997,158.75928860798135,53.26161727460601
205.0,95.56689312769313,93.95160893507921,159.582329408313,52.56360514512323
206.0,94.79614619898358,93.6133433727784,159.83054878733745,57.59230061845605
207.0,94.68882693185375,93.39065521948966,160.2673266649263,54.854156646284615
208.0,94.65340870178447,93.19940107367746,162.32727843640228,53.04162288769068
209.0,94.12794255148803,92.93150821643314,163.10758647761457,54.44643519094777
210.0,94.21217841667185,92.88679688274561,162.15983042130884,55.970712883428995
211.0,93.97283593729358,92.47335602014941,162.4838393857637,60.39301939229061
212.0,93.1953919144085,92.12751013392023,163.32967703930015,56.1568514427138
213.0,93.52000368331454,92.25557785443176,164.60700288486353,60.69130660730285
214.0,93.21398846356608,91.74186291684038,164.5021726162118,58.77464761230025
215.0,92.64896142220496,91.36827242921419,165.3451692905621,55.01003961178667
216.0,92.74971024375701,91.31370340640447,166.11050091766552,53.90221013580073
217.0,92.19539054099408,90.98446071266642,166.6984010205173,55.88223941506434
218.0,92.32973300730009,90.94051786439472,166.64490013902486,57.37931470147987
219.0,91.87338323156695,90.57146205914177,168.01060087012755,57.9970729459377
220.0,91.6178784293509,90.30969551290032,168.1868595086083,57.53076524941079
221.0,91.30311840955062,90.03373908555847,168.44752882784007,58.99543403062057
222.0,91.60612960700826,89.6121463267839,170.05842012270142,58.59021928777827
223.0,91.05039842999452,89.7097325608253,171.25943906344887,55.67895206302993
224.0,90.66859564562843,89.46671241356341,171.6044142618562,61.09809212082636
225.0,90.74416649285938,89.25782419208447,171.88853607774266,60.28863867641836
226.0,89.92384634272014,89.04829196530687,173.33416261400572,64.46979084238387
227.0,89.98536407227654,88.67954453863221,174.70754160673528,65.5437237315927
228.0,89.67913159665974,88.39398933866177,174.5785151914467,60.91269081886757
229.0,89.8306647223794,88.13936352272361,175.74121808603985,57.751109351540585
230.0,89.03443695950935,88.05676632476423,175.7179726319105,59.14282372414483
231.0,89.27333600149734,87.70980529773237,176.457713586679,60.84817370692983
232.0,89.17333573191007,87.41266229733756,176.78315726084165,59.94528890923014
233.0,88.6226746598801,87.25795516437314,178.42554826234573,58.67541516089087
234.0,88.32696042205379,87.04540189260756,178.87162027832585,58.80674919941387
235.0,88.19569109785289,86.9075646381281,179.37976373908663,60.98660928926662
236.0,87.97394563663266,86.39303205210534,181.3974459219124,62.500344031224536
237.0,87.78418334444999,86.30924921298404,181.9819769873379,60.53867047046122
238.0,87.40120904680342,86.08805085572838,182.54612478018842,61.23596841628296
239.0,87.15313682114544,85.76017462813257,183.3670815709732,60.13572367909566
240.0,86.89801874355874,85.62254925787622,183.5258416124408,64.00020810050854
241.0,86.39192910237259,85.49481099094533,184.51725804170943,63.07279317711443
242.0,86.52133642000831,85.00234475979659,187.30399038882618,66.643335312935
243.0,86.12710625144067,84.8851398951082,186.49490462675735,62.40590978870983
244.0,86.34414722760988,84.65878750493982,187.95106208168272,64.50593403740237
245.0,85.75266321155634,84.32714143979726,189.12812124016546,63.128217622650205
246.0,85.32607079894524,84.27867211298751,190.67046523404576,61.43968296517716
247.0,85.09718317345376,83.84254697362985,190.15897965401803,66.14873726449821
248.0,85.53872966649763,83.85691606427991,192.7330263106631,64.00097892998811
249.0,84.53212474174077,83.44013511229585,192.21896158175156,66.38504343373647
250.0,84.85385560293975,83.25333754103708,192.29249426209594,68.78576559616695
251.0,84.82195494465863,83.0823597751542,195.1906249884902,66.48705168467089
252.0,83.91034125968723,82.93543263700154,196.07994715669756,68.17215825665465
253.0,84.21531553119674,82.70554479250605,195.51298034614183,69.60949772830548
254.0,83.71718629569249,82.31910650757267,197.46049418350128,68.68691682333382
255.0,83.47094929341695,82.1712322613605,197.69787050409593,67.16255625521113
256.0,83.36000657561216,82.00429723837863,199.41717109074668,67.141832294778
257.0,83.46406120885086,81.81938426623063,200.71438106042592,71.61299768339823
258.0,82.87145584389705,81.5389963174373,201.84598371974562,72.88203443588446
259.0,82.34002383311304,81.20864634758605,203.10604629678483,71.00764265007322
260.0,82.44447569502324,81.05722024355207,202.81278264028225,68.49247454333685
261.0,82.38957074839408,80.89878723596927,204.80041006168747,71.85867985347596
262.0,81.7068930526619,80.59212306036268,205.31032629049054,70.49748396006422
263.0,82.07359385982625,80.46192567510947,206.96157671577856,67.1919327631818
264.0,81.92667979555034,80.33486010828162,209.4874255879004,73.48250017863991
265.0,81.60215003705449,80.0151047907547,208.93600691643996,70.59080127906203
266.0,80.9495991231923,79.82326645196933,209.64149040534411,71.62054143483107
267.0,80.81574995739498,79.6038737897284,212.0234845451692,73.32452289228496
268.0,80.51275379646245,79.24330944649736,212.59745583687177,73.58565555717485
269.0,80.25494365533017,79.03694994708715,214.52864480486073,69.98106246858407
270.0,79.98119086279206,78.9827259553966,213.56503321992926,71.81977669097034
271.0,79.84915853470189,78.5982536222998,216.13389927058282,75.9469987549753
272.0,79.8613867951971,78.52380671137969,216.58831017394442,73.25660683970574
273.0,79.64577082287751,78.2553148081224,220.2111011781493,73.76330307876101
274.0,79.39526927412348,78.13580984935447,220.20578847490987,75.63596461933537
275.0,79.33399816430399,77.8724407564354,220.61595414455482,73.39174859542202
276.0,78.79462040476508,77.6716629525449,222.40208614555476,72.80856939052491
277.0,78.81218221716864,77.41657160839125,222.59459801636544,79.10383098616671
278.0,78.66118361671758,77.11757617581209,225.6255461798172,81.95080093454207
279.0,77.94693753571555,77.15708955182521,224.47423614083598,75.29184559303377
280.0,78.12700351633147,76.7939291991067,226.5915971143825,75.32010508768568
281.0,78.2391644604886,76.62614221093827,227.69231634028668,74.48982822646276
282.0,77.61916636673003,76.31212754457842,230.00251999335623,77.31100067659578
283.0,77.71205391246195,76.12552684513646,231.52584385202374,83.90324766886233
284.0,77.22135178042879,75.98467376656828,232.40523298513435,78.72720801131935
285.0,77.09329210857877,75.82338233488275,232.39444363873795,78.88567958597747
286.0,76.64627384634956,75.6150103628533,233.7426587031352,79.59050057592604
287.0,77.33351109257474,75.50881219214804,236.1356079751016,79.80107391443568
288.0,76.62840128841592,75.64179957537759,237.93754914477395,87.28565188980375
289.0,75.8448657002728,74.78262957340576,239.52274190456754,93.20877054929606
290.0,76.17771353137935,74.78012463765504,238.80867740859966,81.84969534867399
291.0,76.02634474404951,74.54922786706673,240.75222900160463,81.62380412119366
292.0,75.78922522381787,74.55249413881737,241.6755744460312,80.46842318124084
293.0,75.39693721312729,74.19710755892396,243.76154660544523,86.03692178573061
294.0,75.49639160693829,74.13092412049606,243.46139598857775,84.0751969558676
295.0,75.28869688427187,73.84931731900024,246.66915824105675,87.83738228103624
296.0,74.8687731422275,73.82629412032679,248.72117743877743,84.16932556361684
297.0,74.69948182265269,73.67344489913496,249.05507027747365,91.03657956399114
298.0,74.76437505029544,73.33064032481342,249.51941299870677,90.60497116117659
299.0,74.80324045604563,72.90401274795991,253.4201517836856,94.90328587172971
300.0,74.07607943630796,72.85751716010047,253.14304313416653,88.34194925599957
301.0,73.97906285057111,72.78227732786225,255.600087692784,91.15228947555168
302.0,74.0004146656212,72.61034748338597,257.4855011904735,90.74089762916336
303.0,74.28629594969972,72.62651063026951,255.8319216193912,93.01589136279988
304.0,73.54460178740436,72.1129584268168,257.35485981167926,90.7031784809002
305.0,73.1235731230601,71.99348599446952,260.34770672377743,90.66126909492517
306.0,73.07784999266715,71.90171823480792,261.30828267190236,93.36948208002178
307.0,73.27603416370715,71.45253379635135,262.65101446303265,97.31345945438369
308.0,72.91537996698908,71.54495090507723,264.49176261335504,86.56843574587396
309.0,72.73606526036583,71.42723426228079,267.50155049306875,92.56761937429788
310.0,72.29066007643398,71.24665329259176,271.0875810898701,98.57000637217453
311.0,72.20159384268035,71.09794665844147,269.16424176654823,94.12646895062917
312.0,71.93844093717507,71.15420815657363,271.0959374183923,93.61489200217619
313.0,72.34522996667425,70.83220204134965,273.905286223692,97.18632714713279
314.0,71.82418597126718,70.7564806683231,274.0765276658364,94.75352807424231
315.0,71.65634034016821,70.35748506799787,277.53308238712987,99.44612053272704
316.0,71.35673878160848,70.35529650483572,279.4945650809222,99.65213788334012
317.0,71.41967394319857,69.64766474277766,279.4960275718325,102.28920215196234
318.0,71.08763662262751,70.07634418388018,278.1475896503506,96.71182172316665
319.0,71.15592010630337,69.59701144300317,284.625892242299,101.98825049573189
320.0,70.5680015655179,69.5866238865973,282.50270798502146,103.46967106254486
321.0,70.560117974047,69.63784734022404,280.73214298054404,101.65937661900391
322.0,70.32378942488957,69.204245390456,284.92029915828437,102.17497421227962
323.0,70.52221781460322,69.20747572819103,287.31064900802,99.8097271264966
